"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.025566245E1,2.037244439E-1,-7.920056581E-1,-4.815378189E-1,9.490285995E-1
2.026021505E1,2.617991865E-1,-8.021726012E-1,-4.468173981E-1,9.548117529E-1
2.026476849E1,3.049791455E-1,-8.109145164E-1,-3.958597183E-1,9.525227287E-1
2.026932266E1,3.500550389E-1,-8.252010345E-1,-3.287916183E-1,9.547770452E-1
2.027387604E1,3.875238299E-1,-8.116561174E-1,-2.314996719E-1,9.287370294E-1
2.027842865E1,3.985236883E-1,-8.109112382E-1,-1.374454498E-1,9.139416929E-1
2.028298208E1,4.116941094E-1,-8.134359121E-1,-1.336860657E-2,9.117832761E-1
2.028753620E1,4.366194904E-1,-8.026046157E-1,1.286325455E-1,9.226901323E-1
2.029208958E1,4.495353103E-1,-7.881937027E-1,2.338514328E-1,9.370260406E-1
2.029664219E1,4.660419822E-1,-7.878621221E-1,3.860359192E-1,9.934513493E-1
2.030119563E1,4.616566896E-1,-7.984114885E-1,4.759407043E-1,1.037837828E0
2.030574979E1,4.917629361E-1,-8.341787457E-1,5.634164810E-1,1.120322764E0
2.031030318E1,4.945817292E-1,-8.997517824E-1,5.720129013E-1,1.175314050E0
2.031485578E1,5.040505528E-1,-9.733208418E-1,5.544185638E-1,1.228332351E0
2.031940922E1,5.062586069E-1,-1.018823743E0,5.704269409E-1,1.272669042E0
2.032396333E1,5.206137300E-1,-1.086213946E0,5.363531113E-1,1.318549981E0
2.032851672E1,5.067603588E-1,-1.120056152E0,4.737644196E-1,1.317491773E0
2.033306932E1,4.626184106E-1,-1.132124186E0,4.257059097E-1,1.294969686E0
2.033762281E1,3.981608152E-1,-1.136681676E0,3.706407547E-1,1.260139610E0
2.034217693E1,3.399212062E-1,-1.143182874E0,3.037824631E-1,1.230730390E0
2.034673031E1,2.999562621E-1,-1.146670103E0,2.633676529E-1,1.214161688E0
2.035128292E1,2.591779232E-1,-1.125469208E0,1.943769455E-1,1.171168874E0
2.035583635E1,2.391402721E-1,-1.119856358E0,1.422319412E-1,1.153904787E0
2.036039047E1,1.802313328E-1,-1.155928254E0,9.254932404E-2,1.173549675E0
2.036494391E1,1.711413413E-1,-1.156926513E0,2.283096313E-3,1.169518502E0
2.036949651E1,1.405404955E-1,-1.153732896E0,-1.022577286E-1,1.166750988E0
2.037404995E1,1.222309023E-1,-1.127010584E0,-1.900167465E-1,1.149434476E0
2.037860406E1,1.089084744E-1,-1.098283291E0,-2.323465347E-1,1.127861762E0
2.038315745E1,7.426954806E-2,-1.074707389E0,-2.675542831E-1,1.109998753E0
2.038771005E1,9.247319400E-2,-1.070496440E0,-3.004417419E-1,1.115696715E0
2.039226349E1,6.774014235E-2,-1.071387291E0,-3.596887589E-1,1.132181725E0
2.039681766E1,7.431089878E-2,-1.079751372E0,-4.118070602E-1,1.158002673E0
2.040137104E1,4.931877553E-2,-1.090332150E0,-4.393177032E-1,1.176544340E0
2.040592365E1,4.079441726E-2,-1.072901964E0,-4.761791229E-1,1.174533680E0
2.041047708E1,-8.845597506E-3,-1.054057360E0,-4.938154221E-1,1.164031285E0
2.041503120E1,-2.161382884E-2,-1.031808734E0,-4.923563004E-1,1.143464537E0
2.041958458E1,-2.673153579E-2,-1.011200786E0,-4.505844116E-1,1.107369819E0
2.042413719E1,-1.283402741E-2,-9.688158035E-1,-4.447507858E-1,1.066101325E0
2.042869068E1,-4.193156213E-2,-9.431264400E-1,-4.270849228E-1,1.036169518E0
2.043324479E1,-5.908983946E-2,-8.985081315E-1,-4.380226135E-1,1.001335249E0
2.043779818E1,-6.948222965E-2,-8.542116880E-1,-4.203691483E-1,9.545761410E-1
2.044235078E1,-7.580696046E-2,-8.272249699E-1,-4.004583359E-1,9.221793344E-1
2.044690422E1,-9.723844379E-2,-7.723736763E-1,-3.854284286E-1,8.686607418E-1
2.045145833E1,-9.109757096E-2,-7.327135801E-1,-3.515100479E-1,8.177574651E-1
2.045601177E1,-8.387555927E-2,-7.130866647E-1,-3.605546951E-1,8.034471911E-1
2.046056438E1,-5.664596707E-2,-7.013601065E-1,-3.457689285E-1,7.840095130E-1
2.046511781E1,-4.511036724E-2,-7.139757276E-1,-3.453235626E-1,7.943831869E-1
2.046967193E1,-2.287185192E-2,-7.103981376E-1,-3.424940109E-1,7.889808508E-1
2.047422531E1,3.026328981E-3,-6.954608560E-1,-2.874717712E-1,7.525390223E-1
2.047877792E1,1.842677593E-2,-6.929922700E-1,-2.661180496E-1,7.425608720E-1
2.048333135E1,2.822024561E-2,-6.672995687E-1,-2.164564133E-1,7.020957737E-1
2.048788552E1,5.160199478E-2,-6.540117264E-1,-1.766939163E-1,6.794224343E-1
2.049243891E1,7.438562810E-2,-6.291931272E-1,-1.443767548E-1,6.498167898E-1
2.049699151E1,1.111383364E-1,-6.211469769E-1,-1.313123703E-1,6.445294682E-1
2.050154495E1,1.264729500E-1,-6.483944654E-1,-1.349725723E-1,6.742613627E-1
2.050609906E1,1.444526315E-1,-6.630746126E-1,-1.433525085E-1,6.936025132E-1
2.051065245E1,1.605199277E-1,-7.029869556E-1,-1.326894760E-1,7.331874276E-1
2.051520505E1,1.654045135E-1,-7.440267205E-1,-1.292409897E-1,7.730702732E-1
2.051975854E1,1.806546450E-1,-7.434665561E-1,-9.735488892E-2,7.712694699E-1
2.052431266E1,1.778635383E-1,-7.324404716E-1,-4.913234711E-2,7.553267308E-1
2.052886604E1,1.644009650E-1,-7.279092669E-1,2.716350555E-2,7.467378618E-1
2.053341865E1,1.950355470E-1,-7.537546158E-1,5.299472809E-2,7.803802449E-1
2.053797208E1,1.745366454E-1,-7.314634323E-1,9.760093689E-2,7.583058329E-1
2.054252625E1,1.554253101E-1,-7.233380675E-1,1.347265244E-1,7.520147760E-1
2.054707964E1,1.564543247E-1,-7.247243524E-1,1.335916519E-1,7.533591919E-1
2.055163224E1,1.701752990E-1,-7.214619517E-1,1.609592438E-1,7.585346784E-1
2.055618568E1,1.606239527E-1,-7.017186284E-1,1.691341400E-1,7.394697052E-1
2.056073979E1,1.752369851E-1,-6.774924994E-1,1.867513657E-1,7.242790624E-1
2.056529318E1,2.018922567E-1,-7.032355070E-1,1.591587067E-1,7.487537349E-1
2.056984578E1,2.117964178E-1,-7.193709612E-1,1.484251022E-1,7.644490260E-1
2.057439922E1,2.334598005E-1,-7.023023367E-1,1.330537796E-1,7.519543595E-1
2.057895339E1,2.309766710E-1,-6.904362440E-1,1.676568985E-1,7.471019108E-1
2.058350677E1,2.232602835E-1,-6.649658084E-1,2.090997696E-1,7.319476717E-1
2.058805938E1,2.243805528E-1,-6.545359492E-1,2.407073975E-1,7.326008412E-1
2.059261281E1,2.245639563E-1,-6.592942476E-1,2.317085266E-1,7.340209239E-1
2.059716693E1,2.239836603E-1,-5.960689187E-1,2.156591415E-1,6.722913812E-1
2.060172036E1,2.511795759E-1,-5.888213515E-1,2.305793762E-1,6.804179687E-1
2.060627297E1,2.491910756E-1,-5.635297298E-1,1.955318451E-1,6.464477171E-1
2.061082641E1,2.302437127E-1,-5.251467228E-1,1.726284027E-1,5.988253611E-1
2.061538052E1,2.301326692E-1,-4.996140599E-1,1.356687546E-1,5.665520852E-1
2.061993391E1,2.414760888E-1,-4.795992970E-1,1.251087189E-1,5.513423426E-1
2.062448651E1,2.285350412E-1,-4.506059885E-1,1.075077057E-1,5.165577690E-1
2.062903995E1,1.889307946E-1,-4.174599051E-1,9.953403473E-2,4.689079245E-1
2.063359411E1,1.750909239E-1,-4.084013104E-1,4.890537262E-2,4.470348951E-1
2.063814750E1,1.726714224E-1,-4.041958451E-1,1.055526733E-2,4.396602268E-1
2.064270010E1,1.628644019E-1,-3.714770079E-1,-3.459548950E-2,4.070833191E-1
2.064725354E1,1.625078470E-1,-3.531429768E-1,-7.224941254E-2,3.953969398E-1
2.065180766E1,1.810131967E-1,-3.181719482E-1,-6.213188171E-2,3.712944071E-1
2.065636109E1,1.730288863E-1,-2.832058072E-1,-5.921459198E-2,3.371214805E-1
2.066091370E1,1.720491499E-1,-2.744004726E-1,-8.716773987E-2,3.354023617E-1
2.066546714E1,1.876663864E-1,-2.438092083E-1,-7.453918457E-2,3.165717812E-1
2.067002125E1,2.031823695E-1,-2.320598066E-1,-9.760093689E-2,3.235131713E-1
2.067457464E1,2.353139371E-1,-2.176405191E-1,-5.876636505E-2,3.258734880E-1
2.067912724E1,2.578166723E-1,-2.409118712E-1,-5.109500885E-2,3.565370474E-1
2.068368068E1,2.661858797E-1,-2.328013927E-1,-3.398323059E-2,3.552552195E-1
2.068823484E1,2.842673659E-1,-2.222061902E-1,-1.463222504E-2,3.611061178E-1
2.069278823E1,2.811871171E-1,-2.329847515E-1,1.642894745E-2,3.655379591E-1
2.069734083E1,2.640787959E-1,-2.151276618E-1,4.011917114E-2,3.429680294E-1
2.070189427E1,2.639080286E-1,-1.974523515E-1,2.327632904E-2,3.304189252E-1
2.070644838E1,2.827460766E-1,-1.703575402E-1,2.793312073E-2,3.312812922E-1
2.071100177E1,2.799870372E-1,-1.718896776E-1,6.450653076E-3,3.286037328E-1
2.071555438E1,2.938284278E-1,-1.565627754E-1,1.764297485E-3,3.329416771E-1
2.072010786E1,3.005093932E-1,-1.649084836E-1,-1.474189758E-2,3.431006076E-1
2.072466198E1,3.168040216E-1,-1.468434185E-1,-2.161026001E-2,3.498496548E-1
2.072921536E1,3.471598029E-1,-1.312253028E-1,-4.688262939E-3,3.711630217E-1
2.073376797E1,3.724198341E-1,-1.108075976E-1,3.345298767E-2,3.899922550E-1
2.073832141E1,3.663112521E-1,-1.331449151E-1,2.144432068E-2,3.903477433E-1
2.074287557E1,3.478584886E-1,-1.316042840E-1,2.851295471E-2,3.730123379E-1
2.074742896E1,3.337761760E-1,-1.159361005E-1,3.076362610E-2,3.546746618E-1
2.075198156E1,3.122205138E-1,-1.313468069E-1,4.010677338E-2,3.410897040E-1
2.075653500E1,2.904301286E-1,-1.113019288E-1,1.376628876E-2,3.113314787E-1
2.076108911E1,2.612388432E-1,-8.225581050E-2,2.796840668E-2,2.753070710E-1
2.076564250E1,2.505449057E-1,-9.169131517E-2,4.677867889E-2,2.708658189E-1
2.077019510E1,2.366237044E-1,-1.131921411E-1,2.744388580E-2,2.637354833E-1
2.077474859E1,2.741867006E-1,-1.298914850E-1,-1.310348511E-2,3.036804998E-1
2.077930271E1,2.372036874E-1,-1.370924711E-1,-5.332565308E-2,2.791120926E-1
2.078385609E1,2.427891046E-1,-1.563975513E-1,-4.339694977E-2,2.920445832E-1
2.078840870E1,2.528955042E-1,-1.427329779E-1,-6.203842163E-2,2.969471414E-1
2.079296214E1,2.295259833E-1,-1.130951047E-1,-7.816505432E-2,2.675489777E-1
2.079751630E1,1.920058727E-1,-9.609276056E-2,-8.230972290E-2,2.299455681E-1
2.080206969E1,1.855428070E-1,-7.980743051E-2,-1.196556091E-1,2.347612063E-1
2.080662229E1,1.649071127E-1,-3.813084960E-2,-1.448383331E-1,2.227699716E-1
2.081117573E1,1.681859791E-1,-1.851353049E-2,-2.267694473E-1,2.829375490E-1
2.081572984E1,1.574307084E-1,-1.818034053E-2,-3.080177307E-1,3.463955473E-1
2.082028323E1,1.708855331E-1,3.697425127E-3,-3.933210373E-1,4.288554241E-1
2.082483583E1,1.586771309E-1,1.636616886E-2,-4.684038162E-1,4.948216026E-1
2.082938932E1,1.872381568E-1,3.673315048E-2,-5.357208252E-1,5.686864288E-1
2.083394344E1,2.296348363E-1,1.042690873E-2,-5.312671661E-1,5.788658569E-1
2.083849682E1,2.095375061E-1,-1.692250371E-2,-5.244541168E-1,5.650172194E-1
2.084304943E1,1.938948929E-1,-4.984021187E-2,-5.485162735E-1,5.839087073E-1
2.084760286E1,1.662631035E-1,-2.432304621E-2,-5.770921707E-1,6.010577374E-1
2.085215703E1,1.222085729E-1,1.921445131E-3,-5.437068939E-1,5.572753482E-1
2.085671042E1,2.848850936E-2,5.218297243E-2,-4.512624741E-1,4.551620352E-1
2.086126302E1,-2.441835403E-2,8.069612086E-2,-3.026390076E-1,3.141631564E-1
2.086581646E1,-7.481251657E-2,1.204347312E-1,-2.074689865E-1,2.512863257E-1
2.087037057E1,-9.903293103E-2,1.023852378E-1,-1.463270187E-1,2.042103199E-1
2.087492401E1,-1.233377904E-1,6.957699358E-2,-1.284255981E-1,1.911708734E-1
2.087947656E1,-1.262589097E-1,6.004552543E-2,-1.415405273E-1,1.989484815E-1
2.088403005E1,-1.338546276E-1,8.324983716E-2,-1.355772018E-1,2.079153058E-1
2.088858417E1,-1.556766033E-1,9.847088158E-2,-1.462945938E-1,2.352314339E-1
2.089313755E1,-1.631813347E-1,1.344125867E-1,-1.545639038E-1,2.618871738E-1
2.089769016E1,-1.778910011E-1,1.528823674E-1,-1.793909073E-1,2.952953168E-1
2.090224359E1,-1.522353739E-1,1.708524972E-1,-1.589365005E-1,2.786162164E-1
2.090679776E1,-1.197711006E-1,1.743030846E-1,-1.576385498E-1,2.637737558E-1
2.091135115E1,-1.711037904E-1,1.898295879E-1,-1.966838837E-1,3.224846192E-1
2.091590375E1,-2.153654397E-1,1.985618472E-1,-2.140359879E-1,3.627953746E-1
2.092045719E1,-2.334776819E-1,2.196469307E-1,-2.122440338E-1,3.844530296E-1
2.092501130E1,-2.041455507E-1,2.220264971E-1,-1.914691925E-1,3.572556829E-1
2.092956474E1,-1.679994166E-1,1.844969988E-1,-1.257686615E-1,2.794292446E-1
2.093411734E1,-1.630649269E-1,1.476726681E-1,-4.636287689E-2,2.248263855E-1
2.093867078E1,-1.628789604E-1,1.256241351E-1,-5.575180054E-3,2.057718681E-1
2.094322490E1,-1.697746962E-1,9.444582462E-2,7.047462463E-2,2.066643026E-1
2.094777828E1,-1.929729730E-1,1.299859732E-1,1.530141830E-1,2.784748853E-1
2.095233089E1,-1.944211274E-1,1.033955961E-1,1.874074936E-1,2.891570382E-1
2.095688432E1,-2.430606931E-1,7.672926784E-2,2.547283173E-1,3.603503805E-1
2.096143849E1,-2.293425649E-1,5.926960707E-2,3.214759827E-1,3.993215570E-1
2.096599188E1,-2.676218152E-1,4.867476225E-2,3.330802917E-1,4.300385439E-1
2.097054448E1,-2.885899544E-1,9.192258120E-3,3.493213654E-1,4.532042317E-1
2.097509792E1,-2.804175019E-1,-2.096593380E-2,3.630390167E-1,4.592067872E-1
2.097965208E1,-2.861639261E-1,-2.057257295E-2,3.386602402E-1,4.438510805E-1
2.098420547E1,-2.797673047E-1,-3.491070867E-2,3.382005692E-1,4.403045847E-1
2.098875807E1,-2.852173150E-1,-3.074398637E-2,3.851833344E-1,4.802710802E-1
2.099331151E1,-2.361925989E-1,-5.088505149E-2,4.009094238E-1,4.680861015E-1
2.099786563E1,-2.069210559E-1,-8.791062236E-2,4.236106873E-1,4.795733680E-1
2.100241901E1,-1.712994128E-1,-1.274477243E-1,4.318742752E-1,4.817694478E-1
2.100697161E1,-1.436174065E-1,-1.859843731E-1,4.542970657E-1,5.114704003E-1
2.101152510E1,-1.569262445E-1,-2.041547298E-1,4.551639557E-1,5.229524132E-1
2.101607922E1,-1.465412080E-1,-1.799778342E-1,4.773683548E-1,5.307983540E-1
2.102063260E1,-1.766060591E-1,-1.851550937E-1,5.064878464E-1,5.674522423E-1
2.102518521E1,-1.994262636E-1,-1.486854851E-1,5.377082825E-1,5.924596232E-1
2.102973865E1,-2.199593633E-1,-1.209111810E-1,5.876216888E-1,6.389842599E-1
2.103429281E1,-2.478099465E-1,-1.470089853E-1,6.086111069E-1,6.733712875E-1
2.103884620E1,-2.355022132E-1,-1.647804379E-1,5.582122803E-1,6.278653001E-1
2.104339880E1,-2.663602531E-1,-1.813091934E-1,5.366859436E-1,6.259813177E-1
2.104795224E1,-2.996230125E-1,-2.036202848E-1,4.773607254E-1,5.992565662E-1
2.105250635E1,-3.040379286E-1,-1.887895465E-1,4.208917618E-1,5.524766330E-1
2.105705979E1,-2.608520389E-1,-1.749241650E-1,3.387928009E-1,4.619770683E-1
2.106161240E1,-3.060902655E-1,-1.094884127E-1,2.526426315E-1,4.117125969E-1
2.106616583E1,-3.965747058E-1,-1.626570523E-2,1.814727783E-1,4.364269008E-1
2.107071995E1,-3.757514954E-1,2.637116611E-2,1.963500977E-1,4.247799260E-1
2.107527333E1,-3.468526602E-1,4.278543591E-2,2.348699570E-1,4.210715593E-1
2.107982594E1,-2.909172773E-1,7.027775049E-3,2.778558731E-1,4.023507650E-1
2.108437943E1,-1.938402057E-1,1.254487038E-2,1.734142303E-1,2.603918094E-1
2.108893354E1,-2.078884393E-1,9.639523923E-3,1.719331741E-1,2.699472911E-1
2.109348693E1,-2.015776932E-1,-8.631125093E-3,1.918773651E-1,2.784330906E-1
2.109803953E1,-1.034133732E-1,-2.537325770E-2,2.425565720E-1,2.648996387E-1
2.110259297E1,-1.340404153E-2,-5.274764448E-2,3.284530640E-1,3.329315208E-1
2.110714714E1,5.470569432E-2,-9.795277566E-2,3.899393082E-1,4.057587008E-1
2.111170052E1,8.928586543E-2,-1.992391348E-1,4.983987808E-1,5.441227282E-1
2.111625312E1,9.794199467E-2,-2.897532284E-1,5.846223831E-1,6.597976194E-1
2.112080656E1,1.570811570E-1,-3.746013641E-1,6.416635513E-1,7.594292495E-1
2.112536068E1,2.049633563E-1,-4.870483279E-1,6.460256577E-1,8.346108084E-1
2.112991411E1,1.778846383E-1,-5.579304695E-1,6.266136169E-1,8.576560956E-1
2.113446672E1,1.073687971E-1,-6.184236407E-1,5.622615814E-1,8.426825879E-1
2.113902016E1,4.111950099E-2,-6.612626910E-1,4.818162918E-1,8.192106560E-1
2.114357427E1,9.836196899E-3,-7.528555393E-1,4.186315536E-1,8.614758218E-1
2.114812766E1,-2.468961477E-2,-7.977547050E-1,2.990016937E-1,8.523052031E-1
2.115268026E1,-8.131091297E-2,-8.628299236E-1,2.135610580E-1,8.925778774E-1
2.115723375E1,-1.051656902E-1,-9.264301062E-1,8.134365082E-2,9.359216599E-1
2.116178786E1,-1.512165368E-1,-1.005157590E0,-2.844524384E-2,1.016866438E0
2.116634125E1,-2.101741433E-1,-1.058421969E0,-1.278438568E-1,1.086634385E0
2.117089385E1,-2.727155089E-1,-1.095637560E0,-2.904863358E-1,1.165837777E0
2.117544729E1,-3.649157584E-1,-1.105006099E0,-4.375362396E-1,1.243237688E0
2.118000146E1,-3.865951598E-1,-1.075102210E0,-5.145530701E-1,1.253022522E0
2.118455484E1,-4.214472175E-1,-1.037319064E0,-5.885581970E-1,1.264930571E0
2.118910745E1,-3.959653378E-1,-9.824494123E-1,-5.931301117E-1,1.214001123E0
2.119366088E1,-3.680914640E-1,-9.513105154E-1,-5.407009125E-1,1.154487115E0
2.119821500E1,-3.407127261E-1,-8.941080570E-1,-5.456371307E-1,1.101469136E0
2.120276844E1,-2.857931852E-1,-8.255364895E-1,-5.030450821E-1,1.008088585E0
2.120732104E1,-2.089653015E-1,-7.696018815E-1,-4.489078522E-1,9.151348605E-1
2.121187448E1,-6.759962440E-2,-7.120901346E-1,-4.046840668E-1,8.218340848E-1
2.121642859E1,8.080849051E-2,-7.076669931E-1,-3.062267303E-1,7.753047115E-1
2.122098198E1,1.673230976E-1,-6.492963433E-1,-1.919565201E-1,6.974453857E-1
2.122553458E1,2.423944771E-1,-6.066386700E-1,-6.439018250E-2,6.564386141E-1
2.123008807E1,3.463969529E-1,-5.918781757E-1,6.923198700E-2,6.892776595E-1
2.123464219E1,3.957653046E-1,-5.862016082E-1,1.898727417E-1,7.323347321E-1
2.123919557E1,4.339963496E-1,-6.042253375E-1,2.952470779E-1,8.003823630E-1
2.124374818E1,4.632965922E-1,-6.008980274E-1,3.736228943E-1,8.457637016E-1
2.124830161E1,3.651719391E-1,-6.027253866E-1,4.133577347E-1,8.170024808E-1
2.125285578E1,2.405370772E-1,-6.477922201E-1,3.957891464E-1,7.963302671E-1
2.125740917E1,1.299890578E-1,-7.166319489E-1,3.617429733E-1,8.132136768E-1
2.126196177E1,6.660065055E-2,-7.947491407E-1,3.327283859E-1,8.641585631E-1
2.126651521E1,3.565239906E-2,-8.699290752E-1,3.134717941E-1,9.253714147E-1
2.127106938E1,-5.084496737E-2,-9.253591895E-1,2.350940704E-1,9.561088130E-1
2.127562276E1,-1.496369690E-1,-9.538488984E-1,1.906471252E-1,9.841571368E-1
2.128017536E1,-2.081316411E-1,-1.000370741E0,1.276550293E-1,1.029735988E0
2.128472880E1,-2.120472938E-1,-9.979568124E-1,8.898830414E-2,1.024109746E0
2.128928292E1,-1.923528910E-1,-9.966772795E-1,6.494617462E-2,1.017144650E0
2.129383630E1,-1.678951383E-1,-9.889658093E-1,1.981639862E-2,1.003311935E0
2.129838896E1,-1.693968475E-1,-9.649450779E-1,-3.910732269E-2,9.804813501E-1
2.130294240E1,-1.538299620E-1,-9.102551937E-1,-9.035587311E-2,9.275733711E-1
2.130749651E1,-1.495938897E-1,-8.343166709E-1,-1.173934937E-1,8.557124935E-1
2.131204990E1,-1.374977827E-1,-7.703009844E-1,-1.512756348E-1,7.969652216E-1
2.131660250E1,-1.504501700E-1,-6.846767068E-1,-2.204484940E-1,7.348571187E-1
2.132115594E1,-1.384187341E-1,-6.579760313E-1,-2.439460754E-1,7.152635119E-1
2.132571010E1,-8.969962597E-2,-6.489940882E-1,-2.648744583E-1,7.066808530E-1
2.133026349E1,-1.425778866E-2,-6.453952789E-1,-2.737684250E-1,7.012043220E-1
2.133481609E1,4.253429174E-2,-6.279482841E-1,-2.778558731E-1,6.879913515E-1
2.133936953E1,8.793580532E-2,-6.155545712E-1,-2.321014404E-1,6.637101887E-1
2.134392370E1,9.592866898E-2,-5.915679932E-1,-1.986274719E-1,6.313539995E-1
2.134847708E1,1.167024374E-1,-5.539294481E-1,-1.298856735E-1,5.807990880E-1
2.135302969E1,1.358495951E-1,-5.125179887E-1,-4.753017426E-2,5.323428582E-1
2.135758312E1,1.368179917E-1,-5.033434033E-1,3.645610809E-2,5.228793287E-1
2.136213724E1,1.220172644E-1,-5.028341413E-1,1.410455704E-1,5.363061060E-1
2.136669068E1,1.078597903E-1,-5.181820989E-1,2.399864197E-1,5.811539414E-1
2.137124328E1,1.058188081E-1,-5.661743283E-1,2.906398773E-1,6.451531047E-1
2.137579672E1,6.352651119E-2,-6.513768435E-1,3.029031754E-1,7.211641585E-1
2.138035083E1,7.573544979E-3,-6.856571436E-1,2.818307877E-1,7.413579905E-1
2.138490422E1,-6.176805496E-2,-7.217752934E-1,2.276878357E-1,7.593527620E-1
2.138945682E1,-1.040523052E-1,-7.407647371E-1,1.953268051E-1,7.731182567E-1
2.139401031E1,-1.311040521E-1,-7.546595931E-1,1.892919540E-1,7.890062216E-1
2.139856443E1,-1.570180058E-1,-7.542086840E-1,1.595134735E-1,7.867210061E-1
2.140311781E1,-1.554846764E-1,-7.418783903E-1,1.275291443E-1,7.686499289E-1
2.140767042E1,-1.905297637E-1,-7.367849350E-1,7.435512543E-2,7.646452223E-1
2.141222385E1,-2.023092806E-1,-7.152809501E-1,4.523754120E-2,7.447162666E-1
2.141677802E1,-2.026073039E-1,-6.560822129E-1,9.112358093E-3,6.867143691E-1
2.142133141E1,-2.319099307E-1,-6.045246124E-1,-7.904529572E-2,6.522885725E-1
2.142588401E1,-2.402519286E-1,-5.556291342E-1,-1.309919357E-1,6.193574179E-1
2.143043745E1,-2.517507970E-1,-5.020396709E-1,-2.466745377E-1,6.134090173E-1
2.143499161E1,-2.544621825E-1,-4.483205080E-1,-3.543748856E-1,6.255588220E-1
2.143954500E1,-2.532106936E-1,-3.896648884E-1,-4.873771667E-1,6.734173173E-1
2.144409760E1,-2.432860136E-1,-3.071365952E-1,-5.980052948E-1,7.149344761E-1
2.144865104E1,-2.178565264E-1,-2.529760301E-1,-6.793088913E-1,7.569140689E-1
2.145320521E1,-2.272099555E-1,-1.915211082E-1,-7.243862152E-1,7.829687653E-1
2.145775859E1,-2.215588689E-1,-1.203460395E-1,-7.975845337E-1,8.364882486E-1
2.146231120E1,-2.250294089E-1,-6.833614409E-2,-8.915290833E-1,9.220261221E-1
2.146686464E1,-2.187741995E-1,9.372085333E-5,-9.277248383E-1,9.531713039E-1
2.147141875E1,-2.435362935E-1,7.271695882E-2,-9.398546219E-1,9.736140881E-1
2.147597219E1,-2.330496609E-1,1.635112762E-1,-9.518232346E-1,9.934865635E-1
2.148052479E1,-2.236279547E-1,2.342966795E-1,-9.612398148E-1,1.014340366E0
2.148507823E1,-2.321856767E-1,2.663545609E-1,-1.001336098E0,1.061851647E0
2.148963234E1,-2.470301241E-1,2.862633765E-1,-1.038627625E0,1.105313505E0
2.149418573E1,-2.373718917E-1,3.179607391E-1,-1.073139191E0,1.144146918E0
2.149873833E1,-2.274633944E-1,3.140390515E-1,-1.074040413E0,1.141894448E0
2.150329182E1,-1.912539750E-1,3.198145032E-1,-1.067713737E0,1.130872241E0
2.150784594E1,-1.835379452E-1,3.162139058E-1,-1.056601524E0,1.118071640E0
2.151239932E1,-1.779750288E-1,3.197568655E-1,-1.024130821E0,1.087549311E0
2.151695193E1,-1.960075945E-1,3.398703337E-1,-9.752235413E-1,1.051185890E0
2.152150536E1,-2.445033938E-1,3.384529948E-1,-9.408664703E-1,1.029350307E0
2.152605953E1,-2.450088114E-1,3.676152825E-1,-8.853349686E-1,9.894383862E-1
2.153061292E1,-2.428407371E-1,4.103222489E-1,-7.922010422E-1,9.246180091E-1
2.153516552E1,-2.210308462E-1,4.568547010E-1,-6.878881454E-1,8.548455729E-1
2.153971896E1,-1.960264444E-1,4.858558774E-1,-5.914850235E-1,7.901498804E-1
2.154427312E1,-1.320974231E-1,4.903467894E-1,-4.910631180E-1,7.064224578E-1
2.154882651E1,-9.088179469E-2,4.991024137E-1,-3.914155960E-1,6.407564972E-1
2.155337911E1,-1.238450408E-2,5.286873579E-1,-3.328962326E-1,6.248868698E-1
2.155793255E1,6.378421187E-2,5.570296049E-1,-3.102731705E-1,6.407962599E-1
2.156248672E1,1.428019404E-1,5.683519840E-1,-2.733469009E-1,6.466335130E-1
2.156704010E1,1.673682928E-1,6.034108400E-1,-2.245311737E-1,6.652300619E-1
2.157159271E1,2.143459916E-1,6.026002765E-1,-1.758108139E-1,6.633104398E-1
